sector_code,subsector_code,industry_group_code,naics_industry_code,national_industry_code,sector_desc,subsector_desc,industry_group_desc,naics_industry_desc,national_industry_desc
23,315,3152,31524,315240,Construction,Apparel manufacturing,Cut and sew apparel manufacturing,"Women’s, girls’, and infants’ cut and sew apparel manufacturing","Women’s, girls’, and infants’ cut and sew apparel manufacturing"
23,315,3152,31528,315280,Construction,Apparel manufacturing,Cut and sew apparel manufacturing,Other cut and sew apparel manufacturing,Other cut and sew apparel manufacturing
23,315,3159,31599,315990,Construction,Apparel manufacturing,Apparel accessories and other apparel manufacturing,Apparel accessories and other apparel manufacturing,Apparel accessories and other apparel manufacturing
23,316,3161,31611,316110,Construction,Leather and allied product manufacturing,Leather and hide tanning and finishing,Leather and hide tanning and finishing,Leather and hide tanning and finishing
23,316,3162,31621,316210,Construction,Leather and allied product manufacturing,Footwear manufacturing,Footwear manufacturing,Footwear manufacturing
23,316,3169,31699,316992,Construction,Leather and allied product manufacturing,Other leather and allied product manufacturing,Other leather and allied product manufacturing,Women's handbag and purse manufacturing
23,316,3169,31699,316998,Construction,Leather and allied product manufacturing,Other leather and allied product manufacturing,Other leather and allied product manufacturing,All other leather good and allied product manufacturing
23,321,3211,32111,321113,Construction,Wood product manufacturing,Sawmills and wood preservation,Sawmills and wood preservation,Sawmills
23,321,3211,32111,321114,Construction,Wood product manufacturing,Sawmills and wood preservation,Sawmills and wood preservation,Wood preservation
23,321,3212,32121,321211,Construction,Wood product manufacturing,"Veneer, plywood, and engineered wood product manufacturing","Veneer, plywood, and engineered wood product manufacturing",Hardwood veneer and plywood manufacturing
23,321,3212,32121,321212,Construction,Wood product manufacturing,"Veneer, plywood, and engineered wood product manufacturing","Veneer, plywood, and engineered wood product manufacturing",Softwood veneer and plywood manufacturing
23,321,3212,32121,321213,Construction,Wood product manufacturing,"Veneer, plywood, and engineered wood product manufacturing","Veneer, plywood, and engineered wood product manufacturing",Engineered wood member (except truss) manufacturing
23,321,3212,32121,321214,Construction,Wood product manufacturing,"Veneer, plywood, and engineered wood product manufacturing","Veneer, plywood, and engineered wood product manufacturing",Truss manufacturing
23,321,3212,32121,321219,Construction,Wood product manufacturing,"Veneer, plywood, and engineered wood product manufacturing","Veneer, plywood, and engineered wood product manufacturing",Reconstituted wood product manufacturing
23,321,3219,32191,321911,Construction,Wood product manufacturing,Other wood product manufacturing,Millwork,Wood window and door manufacturing
23,321,3219,32191,321912,Construction,Wood product manufacturing,Other wood product manufacturing,Millwork,"Cut stock, resawing lumber, and planing"
23,321,3219,32191,321918,Construction,Wood product manufacturing,Other wood product manufacturing,Millwork,Other millwork (including flooring)
23,321,3219,32192,321920,Construction,Wood product manufacturing,Other wood product manufacturing,Wood container and pallet manufacturing,Wood container and pallet manufacturing
23,321,3219,32199,321991,Construction,Wood product manufacturing,Other wood product manufacturing,All other wood product manufacturing,Manufactured home (mobile home) manufacturing
23,321,3219,32199,321992,Construction,Wood product manufacturing,Other wood product manufacturing,All other wood product manufacturing,Prefabricated wood building manufacturing
23,321,3219,32199,321999,Construction,Wood product manufacturing,Other wood product manufacturing,All other wood product manufacturing,All other miscellaneous wood product manufacturing
23,322,3221,32211,322110,Construction,Paper manufacturing,"Pulp, paper, and paperboard mills",Pulp mills,Pulp mills
23,322,3221,32212,322121,Construction,Paper manufacturing,"Pulp, paper, and paperboard mills",Paper mills,Paper (except newsprint) mills
23,322,3221,32212,322122,Construction,Paper manufacturing,"Pulp, paper, and paperboard mills",Paper mills,Newsprint mills
23,322,3221,32213,322130,Construction,Paper manufacturing,"Pulp, paper, and paperboard mills",Paperboard mills,Paperboard mills
23,322,3222,32221,322211,Construction,Paper manufacturing,Converted paper product manufacturing,Paperboard container manufacturing,Corrugated and solid fiber box manufacturing
23,322,3222,32221,322212,Construction,Paper manufacturing,Converted paper product manufacturing,Paperboard container manufacturing,Folding paperboard box manufacturing
23,322,3222,32221,322219,Construction,Paper manufacturing,Converted paper product manufacturing,Paperboard container manufacturing,Other paperboard container manufacturing
23,322,3222,32222,322220,Construction,Paper manufacturing,Converted paper product manufacturing,Paper bag and coated and treated paper manufacturing,Paper bag and coated and treated paper manufacturing
23,322,3222,32223,322230,Construction,Paper manufacturing,Converted paper product manufacturing,Stationery product manufacturing,Stationery product manufacturing
23,322,3222,32229,322291,Construction,Paper manufacturing,Converted paper product manufacturing,Other converted paper product manufacturing,Sanitary paper product manufacturing
23,322,3222,32229,322299,Construction,Paper manufacturing,Converted paper product manufacturing,Other converted paper product manufacturing,All other converted paper product manufacturing
23,323,3231,32311,323111,Construction,Printing and related support activities,Printing and related support activities,Printing,Commercial printing (except screen and books)
23,323,3231,32311,323113,Construction,Printing and related support activities,Printing and related support activities,Printing,Commercial screen printing
23,323,3231,32311,323117,Construction,Printing and related support activities,Printing and related support activities,Printing,Books printing
23,323,3231,32312,323120,Construction,Printing and related support activities,Printing and related support activities,Support activities for printing,Support activities for printing
23,324,3241,32411,324110,Construction,Petroleum and coal products manufacturing,Petroleum and coal products manufacturing,Petroleum refineries,Petroleum refineries
23,324,3241,32412,324121,Construction,Petroleum and coal products manufacturing,Petroleum and coal products manufacturing,"Asphalt paving, roofing, and saturated materials manufacturing",Asphalt paving mixture and block manufacturing
23,324,3241,32412,324122,Construction,Petroleum and coal products manufacturing,Petroleum and coal products manufacturing,"Asphalt paving, roofing, and saturated materials manufacturing",Asphalt shingle and coating materials manufacturing
23,324,3241,32419,324191,Construction,Petroleum and coal products manufacturing,Petroleum and coal products manufacturing,Other petroleum and coal products manufacturing,Petroleum lubricating oil and grease manufacturing
23,324,3241,32419,324199,Construction,Petroleum and coal products manufacturing,Petroleum and coal products manufacturing,Other petroleum and coal products manufacturing,All other petroleum and coal products manufacturing
23,325,3251,32511,325110,Construction,Chemical manufacturing,Basic chemical manufacturing,Petrochemical manufacturing,Petrochemical manufacturing
23,325,3251,32512,325120,Construction,Chemical manufacturing,Basic chemical manufacturing,Industrial gas manufacturing,Industrial gas manufacturing
23,325,3251,32513,325130,Construction,Chemical manufacturing,Basic chemical manufacturing,Synthetic dye and pigment manufacturing,Synthetic dye and pigment manufacturing
23,325,3251,32518,325180,Construction,Chemical manufacturing,Basic chemical manufacturing,Other basic inorganic chemical manufacturing,Other basic inorganic chemical manufacturing
23,325,3251,32519,325193,Construction,Chemical manufacturing,Basic chemical manufacturing,Other basic organic chemical manufacturing,Ethyl alcohol manufacturing
23,325,3251,32519,325194,Construction,Chemical manufacturing,Basic chemical manufacturing,Other basic organic chemical manufacturing,"Cyclic crude, intermediate, and gum and wood chemical manufacturing"
23,325,3251,32519,325199,Construction,Chemical manufacturing,Basic chemical manufacturing,Other basic organic chemical manufacturing,All other basic organic chemical manufacturing
23,325,3252,32521,325211,Construction,Chemical manufacturing,"Resin, synthetic rubber, and artificial and synthetic fibers and filaments manufacturing",Resin and synthetic rubber manufacturing,Plastics material and resin manufacturing
23,325,3252,32521,325212,Construction,Chemical manufacturing,"Resin, synthetic rubber, and artificial and synthetic fibers and filaments manufacturing",Resin and synthetic rubber manufacturing,Synthetic rubber manufacturing
23,325,3252,32522,325220,Construction,Chemical manufacturing,"Resin, synthetic rubber, and artificial and synthetic fibers and filaments manufacturing",Artificial and synthetic fibers and filaments manufacturing,Artificial and synthetic fibers and filaments manufacturing
23,325,3253,32531,325311,Construction,Chemical manufacturing,"Pesticide, fertilizer, and other agricultural chemical manufacturing",Fertilizer manufacturing,Nitrogenous fertilizer manufacturing
